date,price,amount_usd,qty_oz,trigger,phase
2020-12-28,1877.2,23.364485981308412,0.012446,weekly,markup
2021-01-04,1944.7,23.364485981308412,0.012014,weekly,markup
2021-01-11,1849.6,41.666666666666664,0.022527,weekly,distribution
2021-01-19,1839.5,41.666666666666664,0.022651,weekly,distribution
2021-01-25,1854.9,41.666666666666664,0.022463,weekly,distribution
2021-02-01,1860.8,41.666666666666664,0.022392,weekly,distribution
2021-02-08,1831.9,41.666666666666664,0.022745,weekly,distribution
2021-02-16,1797.2,41.666666666666664,0.023184,weekly,distribution
2021-02-22,1806.7,41.666666666666664,0.023062,weekly,distribution
2021-03-01,1722.5,41.666666666666664,0.02419,weekly,distribution
2021-03-08,1677.7,41.666666666666664,0.024836,weekly,distribution
2021-03-15,1728.9,41.666666666666664,0.0241,weekly,distribution
2021-03-22,1737.8,41.666666666666664,0.023977,weekly,distribution
2021-03-29,1712.1,41.666666666666664,0.024337,weekly,distribution
2021-04-05,1727.0,41.666666666666664,0.024127,weekly,distribution
2021-04-12,1731.2,41.666666666666664,0.024068,weekly,distribution
2021-04-19,1769.4,23.364485981308412,0.013205,weekly,markup
2021-04-26,1779.2,23.364485981308412,0.013132,weekly,markup
2021-05-03,1791.4,23.364485981308412,0.013043,weekly,markup
2021-05-10,1837.5,23.364485981308412,0.012715,weekly,markup
2021-05-17,1867.5,23.364485981308412,0.012511,weekly,markup
2021-05-18,1867.8,425.23364485981097,0.227666,extreme_fear,markup
2021-06-18,1767.9,1000.0,0.565643,extreme_fear,markdown
2021-06-21,1781.8,32.89473684210526,0.018462,weekly,markdown
2021-06-28,1779.6,32.89473684210526,0.018484,weekly,markdown
2021-07-02,1782.6,1000.0,0.560978,extreme_fear,markdown
2021-07-06,1793.5,32.89473684210526,0.018341,weekly,markdown
2021-07-12,1805.5,32.89473684210526,0.018219,weekly,markdown
2021-07-19,1808.7,32.89473684210526,0.018187,weekly,markdown
2021-07-19,1808.7,335.5263157894738,0.185507,extreme_fear,markdown
2021-12-17,1803.8,1000.0,0.554385,extreme_fear,accumulation
2021-12-20,1793.7,28.735632183908045,0.01602,weekly,accumulation
2021-12-27,1808.1,28.735632183908045,0.015893,weekly,accumulation
2022-01-03,1799.4,28.735632183908045,0.01597,weekly,accumulation
2022-01-04,1814.0,1000.0,0.551268,extreme_fear,accumulation
2022-01-10,1798.4,28.735632183908045,0.015978,weekly,accumulation
2022-01-18,1812.3,28.735632183908045,0.015856,weekly,accumulation
2022-01-19,1843.1,356.32183908045954,0.193327,extreme_fear,accumulation
2024-06-10,2309.9915,41.666666666666664,0.018038,weekly,distribution
2024-06-17,2320.7685,41.666666666666664,0.017954,weekly,distribution
2024-06-24,2330.95,41.666666666666664,0.017875,weekly,distribution
2024-07-01,2332.3215,41.666666666666664,0.017865,weekly,distribution
2024-07-08,2361.8335,41.666666666666664,0.017642,weekly,distribution
2024-07-12,2411.215,1000.0,0.414729,extreme_fear,distribution
2024-07-15,2422.6285,41.666666666666664,0.017199,weekly,distribution
2024-07-22,2395.7650000000003,41.666666666666664,0.017392,weekly,distribution
2024-07-29,2381.1815,41.666666666666664,0.017498,weekly,distribution
2024-08-05,2404.9005,41.666666666666536,0.017326,weekly,distribution
