date,price,amount_usd,qty_oz,trigger,phase
2022-04-18,1982.9,29.13258620689655,0.014692,weekly,accumulation
2022-04-25,1893.2,33.349144736842106,0.017615,weekly,markdown
2022-05-02,1861.8,33.349144736842106,0.017912,weekly,markdown
2022-05-09,1857.1,33.349144736842106,0.017958,weekly,markdown
2022-05-16,1813.5,33.349144736842106,0.018389,weekly,markdown
2022-05-23,1847.8,33.349144736842106,0.018048,weekly,markdown
2022-05-31,1842.7,33.349144736842106,0.018098,weekly,markdown
2022-06-06,1839.2,33.349144736842106,0.018132,weekly,markdown
2022-06-13,1828.0,33.349144736842106,0.018244,weekly,markdown
2022-06-21,1834.6,33.349144736842106,0.018178,weekly,markdown
2022-06-27,1820.9,33.349144736842106,0.018315,weekly,markdown
2022-07-05,1761.8,33.349144736842106,0.018929,weekly,markdown
2022-07-11,1730.0,33.349144736842106,0.019277,weekly,markdown
2022-07-18,1709.2,33.349144736842106,0.019512,weekly,markdown
2022-07-25,1719.0,33.349144736842106,0.0194,weekly,markdown
2022-08-01,1769.0,33.349144736842106,0.018852,weekly,markdown
2022-08-08,1786.8,33.349144736842106,0.018664,weekly,markdown
2022-08-15,1781.4,33.349144736842106,0.018721,weekly,markdown
2022-08-22,1734.0,33.349144736842106,0.019232,weekly,markdown
2022-08-29,1736.6,33.349144736842106,0.019204,weekly,markdown
2022-09-06,1700.4,33.349144736842106,0.019613,weekly,markdown
2022-09-12,1728.1,33.349144736842106,0.019298,weekly,markdown
2022-09-19,1666.2,33.349144736842106,0.020015,weekly,markdown
2022-09-26,1623.3,33.349144736842106,0.020544,weekly,markdown
2022-10-03,1692.9,33.349144736842106,0.019699,weekly,markdown
2022-10-10,1667.3,33.349144736842106,0.020002,weekly,markdown
2022-10-17,1657.0,33.349144736842106,0.020126,weekly,markdown
2022-10-24,1648.7,33.349144736842106,0.020228,weekly,markdown
2022-10-31,1635.9,33.349144736842106,0.020386,weekly,markdown
2022-11-07,1676.5,29.13258620689655,0.017377,weekly,accumulation
2022-11-14,1773.6,29.13258620689655,0.016426,weekly,accumulation
2022-11-21,1737.4,29.13258620689655,0.016768,weekly,accumulation
2022-11-28,1740.1,29.13258620689655,0.016742,weekly,accumulation
2022-12-05,1767.4,29.13258620689655,0.016483,weekly,accumulation
2022-12-12,1780.5,29.13258620689655,0.016362,weekly,accumulation
2022-12-19,1787.7,29.13258620689655,0.016296,weekly,accumulation
2022-12-27,1814.8,29.13258620689655,0.016053,weekly,accumulation
2023-01-03,1839.7,29.13258620689655,0.015836,weekly,accumulation
2023-01-09,1872.7,29.13258620689655,0.015556,weekly,accumulation
2023-01-17,1907.2,29.13258620689655,0.015275,weekly,accumulation
2023-01-23,1927.1,29.13258620689655,0.015117,weekly,accumulation
2023-01-30,1922.9,29.13258620689655,0.01515,weekly,accumulation
2023-02-06,1866.2,29.13258620689655,0.015611,weekly,accumulation
2023-02-13,1851.9,29.13258620689655,0.015731,weekly,accumulation
2023-02-21,1833.0,33.349144736842106,0.018194,weekly,markdown
2023-02-27,1817.0,33.349144736842106,0.018354,weekly,markdown
2023-03-06,1847.9,33.349144736842106,0.018047,weekly,markdown
2023-03-13,1911.7,23.687242990654205,0.012391,weekly,markup
2023-03-20,1979.2,23.687242990654205,0.011968,weekly,markup
2023-03-27,1952.4,23.687242990654205,0.012132,weekly,markup
2023-04-03,1983.9,23.687242990654205,0.01194,weekly,markup
2023-04-10,1989.1,23.687242990654205,0.011909,weekly,markup
2023-04-17,1994.2,23.687242990654205,0.011878,weekly,markup
2023-04-24,1989.1,23.687242990654205,0.011909,weekly,markup
2023-05-01,1983.4,23.687242990654205,0.011943,weekly,markup
2023-05-08,2026.3,23.687242990654205,0.01169,weekly,markup
2023-05-15,2018.0,23.687242990654205,0.011738,weekly,markup
2023-05-22,1974.8,33.349144736842106,0.016887,weekly,markdown
2023-05-30,1958.0,33.349144736842106,0.017032,weekly,markdown
2023-06-05,1958.0,33.349144736842106,0.017032,weekly,markdown
2023-06-12,1955.3,33.349144736842106,0.017056,weekly,markdown
2023-06-20,1935.5,33.349144736842106,0.01723,weekly,markdown
2023-06-26,1923.7,33.349144736842106,0.017336,weekly,markdown
2023-07-03,1921.7,33.349144736842106,0.017354,weekly,markdown
2023-07-10,1925.0,33.349144736842106,0.017324,weekly,markdown
2023-07-17,1952.4,23.687242990654205,0.012132,weekly,markup
2023-07-24,1960.3,23.687242990654205,0.012083,weekly,markup
2023-07-31,1970.5,33.349144736842106,0.016924,weekly,markdown
2023-08-07,1933.5,33.349144736842106,0.017248,weekly,markdown
2023-08-14,1910.6,33.349144736842106,0.017455,weekly,markdown
2023-08-21,1893.3,33.349144736842106,0.017614,weekly,markdown
2023-08-28,1917.9,33.349144736842106,0.017388,weekly,markdown
2023-09-05,1926.2,33.349144736842106,0.017313,weekly,markdown
2023-09-11,1923.3,33.349144736842106,0.01734,weekly,markdown
2023-09-18,1931.5,33.349144736842106,0.017266,weekly,markdown
2023-09-25,1916.6,33.349144736842106,0.0174,weekly,markdown
2023-10-02,1830.0,33.349144736842106,0.018224,weekly,markdown
2023-10-09,1849.5,33.349144736842106,0.018031,weekly,markdown
2023-10-16,1921.1,23.687242990654205,0.01233,weekly,markup
2023-10-23,1976.3,23.687242990654205,0.011986,weekly,markup
2023-10-30,1996.2,23.687242990654205,0.011866,weekly,markup
2023-11-06,1981.6,23.687242990654205,0.011954,weekly,markup
2023-11-13,1945.5,23.687242990654205,0.012175,weekly,markup
2023-11-20,1977.7,23.687242990654205,0.011977,weekly,markup
2023-11-27,2011.8,23.687242990654205,0.011774,weekly,markup
2023-12-04,2024.1,23.687242990654205,0.011703,weekly,markup
2023-12-11,1978.0,23.687242990654205,0.011975,weekly,markup
2023-12-18,2026.3,23.687242990654205,0.01169,weekly,markup
2023-12-26,2058.2,23.687242990654205,0.011509,weekly,markup
2024-01-01,2063.8055,23.687242990654205,0.011477,weekly,markup
2024-01-08,2030.85,23.687242990654205,0.011664,weekly,markup
2024-01-15,2054.0685000000003,23.687242990654205,0.011532,weekly,markup
2024-01-22,2020.785,23.687242990654205,0.011722,weekly,markup
2024-01-29,2031.18,23.687242990654205,0.011662,weekly,markup
2024-02-05,2025.175,23.687242990654205,0.011696,weekly,markup
2024-02-12,2019.02,23.687242990654205,0.011732,weekly,markup
2024-02-19,2016.24,23.687242990654205,0.011748,weekly,markup
2024-02-26,2031.3885,23.687242990654205,0.011661,weekly,markup
2024-03-04,2114.63,23.687242990654205,0.011202,weekly,markup
2024-03-11,2183.715,23.687242990654205,0.010847,weekly,markup
2024-03-18,2162.19,23.687242990654205,0.010955,weekly,markup
2024-03-25,2172.9955,23.687242990654205,0.010901,weekly,markup
2024-04-01,2249.0600000000004,23.687242990654205,0.010532,weekly,markup
2024-04-08,2338.895,23.687242990654205,0.010128,weekly,markup
2024-04-15,2382.015,23.687242990654205,0.009944,weekly,markup
2024-04-22,2333.895,23.687242990654205,0.010149,weekly,markup
2024-04-29,2333.205,23.687242990654205,0.010152,weekly,markup
2024-05-06,2326.0950000000003,23.687242990654205,0.010183,weekly,markup
2024-05-13,2338.4685,23.687242990654205,0.010129,weekly,markup
2024-05-20,2426.2885,23.687242990654205,0.009763,weekly,markup
2024-05-27,2352.5385,23.687242990654205,0.010069,weekly,markup
2024-06-03,2350.695,23.687242990654205,0.010077,weekly,markup
2024-06-10,2309.9915,42.24225,0.018287,weekly,distribution
2024-06-17,2320.7685,42.24225,0.018202,weekly,distribution
2024-06-24,2330.95,42.24225,0.018122,weekly,distribution
2024-07-01,2332.3215,42.24225,0.018112,weekly,distribution
2024-07-08,2361.8335,42.24225,0.017885,weekly,distribution
2024-07-15,2422.6285,42.24225,0.017437,weekly,distribution
2024-07-22,2395.7650000000003,42.24225,0.017632,weekly,distribution
2024-07-29,2381.1815,42.24225,0.01774,weekly,distribution
2024-08-05,2404.9005,42.24225,0.017565,weekly,distribution
2024-08-12,2475.635,42.24225,0.017063,weekly,distribution
2024-08-19,2503.71,42.24225,0.016872,weekly,distribution
2024-08-26,2515.55,42.24225,0.016792,weekly,distribution
2024-09-02,2497.3500000000004,42.24225,0.016915,weekly,distribution
2024-09-09,2506.835,42.24225,0.016851,weekly,distribution
2024-09-16,2583.775,42.24225,0.016349,weekly,distribution
2024-09-23,2626.405,42.24225,0.016084,weekly,distribution
2024-09-30,2635.7635,42.24225,0.016027,weekly,distribution
2024-10-07,2643.08,42.24225,0.015982,weekly,distribution
2024-10-14,2649.485,42.24225,0.015944,weekly,distribution
2024-10-21,2721.5235,42.24225,0.015522,weekly,distribution
2024-10-28,2744.49,42.24225,0.015392,weekly,distribution
2024-11-04,2736.075,42.24225,0.015439,weekly,distribution
2024-11-11,2624.0835,42.24225,0.016098,weekly,distribution
2024-11-18,2612.66,42.24225,0.016168,weekly,distribution
2024-11-25,2610.635,42.24225,0.016181,weekly,distribution
2024-12-02,2642.305,42.24225,0.015987,weekly,distribution
2024-12-09,2660.615,42.24225,0.015877,weekly,distribution
2024-12-16,2651.8,42.24225,0.01593,weekly,distribution
2024-12-23,2615.6165,42.24225,0.01615,weekly,distribution
2024-12-30,2606.7815,42.24225,0.016205,weekly,distribution
2025-01-06,2634.71,29.13258620689655,0.011057,weekly,accumulation
2025-01-13,2668.005,29.13258620689655,0.010919,weekly,accumulation
2025-01-20,2710.485,29.13258620689655,0.010748,weekly,accumulation
2025-01-27,2741.84,29.13258620689655,0.010625,weekly,accumulation
2025-02-03,2813.9865,29.13258620689655,0.010353,weekly,accumulation
2025-02-10,2917.925,29.13258620689655,0.009984,weekly,accumulation
2025-02-17,2899.42,29.13258620689655,0.010048,weekly,accumulation
2025-02-24,2950.0550000000003,29.13258620689655,0.009875,weekly,accumulation
2025-03-03,2890.94,29.13258620689655,0.010077,weekly,accumulation
2025-03-10,2884.7785000000003,29.13258620689655,0.010099,weekly,accumulation
2025-03-17,2999.8315,29.13258620689655,0.009711,weekly,accumulation
2025-03-24,3009.92,29.13258620689655,0.009679,weekly,accumulation
2025-03-31,3120.6365,29.13258620689655,0.009335,weekly,accumulation
2025-04-07,2981.38,29.13258620689655,0.009772,weekly,accumulation
2025-04-14,3212.69,29.13258620689655,0.009068,weekly,accumulation
2025-04-21,3435.004,29.13258620689655,0.008481,weekly,accumulation
2025-04-28,3338.075,29.13258620689655,0.008727,weekly,accumulation
2025-05-05,3334.19,29.13258620689655,0.008738,weekly,accumulation
2025-05-12,3236.895,29.13258620689655,0.009,weekly,accumulation
2025-05-19,3222.55,29.13258620689655,0.00904,weekly,accumulation
2025-05-26,3346.2735,29.13258620689655,0.008706,weekly,accumulation
2025-06-02,3387.55,29.13258620689655,0.0086,weekly,accumulation
2025-06-09,3326.8535,29.13258620689655,0.008757,weekly,accumulation
2025-06-16,3402.9115,29.13258620689655,0.008561,weekly,accumulation
2025-06-23,3344.3115,29.13258620689655,0.008711,weekly,accumulation
2025-06-30,3312.575,29.13258620689655,0.008795,weekly,accumulation
2025-07-07,3334.7250000000004,29.13258620689655,0.008736,weekly,accumulation
2025-07-14,3345.3515,29.13258620689655,0.008708,weekly,accumulation
2025-07-21,3396.5615,29.13258620689655,0.008577,weekly,accumulation
2025-07-28,3312.6800000000003,29.13258620689655,0.008794,weekly,accumulation
2025-08-04,3377.4665,29.13258620689655,0.008626,weekly,accumulation
2025-08-11,3349.1415,29.13258620689655,0.008699,weekly,accumulation
2025-08-18,3331.03,29.13258620689655,0.008746,weekly,accumulation
2025-08-25,3354.9115,29.13258620689655,0.008684,weekly,accumulation
2025-09-01,3479.285,29.13258620689655,0.008373,weekly,accumulation
2025-09-08,3634.995,29.13258620689655,0.008014,weekly,accumulation
2025-09-15,3676.9115,29.13258620689655,0.007923,weekly,accumulation
2025-09-22,3747.8515,29.13258620689655,0.007773,weekly,accumulation
2025-09-29,3832.94,29.13258620689655,0.007601,weekly,accumulation
2025-10-06,3969.6165,29.13258620689655,0.007339,weekly,accumulation
2025-10-13,4128.0615,29.13258620689655,0.007057,weekly,accumulation
2025-10-20,4360.299999999999,29.13258620689655,0.006681,weekly,accumulation
2025-10-27,3998.665,29.13258620689655,0.007286,weekly,accumulation
2025-11-03,3997.315,29.13258620689655,0.007288,weekly,accumulation
2025-11-10,4120.005,29.13258620689655,0.007071,weekly,accumulation
2025-11-17,4036.8,29.13258620689655,0.007217,weekly,accumulation
2025-11-24,4143.8565,29.13258620689655,0.00703,weekly,accumulation
2025-12-01,4227.6065,29.13258620689655,0.006891,weekly,accumulation
2025-12-08,4194.818499999999,29.13258620689655,0.006945,weekly,accumulation
2025-12-15,4304.37,29.13258620689655,0.006768,weekly,accumulation
2025-12-22,4460.25,29.13258620689655,0.006532,weekly,accumulation
2025-12-29,4345.875,29.13258620689655,0.006704,weekly,accumulation
